INT.date,SRP,TP,TSS,NO23,TKN,CHL,SIL
4/28/2003,62.19537508,724.8978199,208818.8272,79888.88696,14931.17936,801033.5377,32813.42203
4/29/2003,33.57299198,639.8617295,105818.121,78205.3225,14507.4823,728731.4142,33770.48017
4/30/2003,18.58712359,611.516366,120504.0396,63196.2202,15399.43189,704451.984,32527.46628
5/1/2003,52.11543498,687.1516613,146861.2958,59643.22004,15760.09358,719965.0833,32234.36164
5/2/2003,360.1255195,1431.208516,246953.1708,62731.54211,19809.22696,896828.7131,40659.33285
5/3/2003,381.3219893,6657.246397,1241600.286,258981.1844,154673.7319,3431897.904,171594.8952
5/4/2003,1588.716516,9021.868089,2360296.791,604860.746,137280.42,2405406.131,393031.8772
5/5/2003,6663.939548,11137.18552,1071992.381,438138.7155,81751.56249,2224096.783,297288.5312
5/6/2003,3381.426714,10714.40441,2510512.741,524907.519,96252.70461,4403718.512,627136.6988
5/7/2003,3451.575234,10870.16094,2597793.584,857831.4981,108839.6724,3497596.237,575262.5389
5/8/2003,2711.396653,7720.528163,1850180.601,653863.7314,73906.4157,2513256.129,503694.0706
5/9/2003,34850.26099,245948.7214,29724474.43,3018236.107,1095163.092,9602900.381,2505657.45
5/10/2003,104029.2712,503850.6314,212269642.8,8523706.369,2235724.012,14183315.72,6633512.07
5/11/2003,81957.3002,267647.8776,177178039.7,8965293.532,1495113.817,13910406.7,6918788.672
5/12/2003,40395.03229,111765.5656,76089677.11,5277971.614,711705.5792,10205641.48,4240857.777
5/13/2003,22746.97546,54539.86313,13503148.52,3828932.566,403496.7852,8488804.874,2929062.594
5/14/2003,12317.1417,41359.0755,7237884.904,2649259.363,373772.4895,5920445.669,1895663.203
5/15/2003,6924.060981,12904.468,1753427.027,1554669.91,107765.283,3904368.288,1119409.518
5/16/2003,4034.120708,8193.7045,1415030.57,1163911.381,74332.0519,3319946.229,797173.1351
5/17/2003,2745.44326,5112.942382,661994.1146,755175.1719,62859.95411,2467333.423,580465.1463
5/18/2003,1170.774319,2545.881892,335498.6352,512489.8907,48681.01709,1910792.049,351784.5478
5/19/2003,334.8675845,1638.378987,262100.1842,369702.803,34765.54809,1548481.649,188334.9234
5/20/2003,6996.935016,27768.04563,11423245.37,973312.9395,204508.8932,4021073.977,657086.0952
5/21/2003,39725.21074,175467.2126,76914351.44,3989559.271,953575.4397,9620027.939,3108815.568
5/22/2003,23485.45618,86341.65713,29754468.5,3523287.573,514231.0931,6980894.686,2665688.414
5/23/2003,8347.04827,23196.73024,6027932.86,1577617.859,156384.909,3671671.798,1243907.502
5/24/2003,3730.730596,9983.921521,2028560.243,899925.9713,78333.57365,2353773.247,704955.0874
5/25/2003,2385.728801,4470.346201,695046.1846,602222.8043,44929.29556,1893527.471,453983.3447
5/26/2003,1547.994631,2703.282659,351792.0541,427867.5425,30653.94677,1511463.784,303206.028
5/27/2003,659.279912,1959.163251,303171.6418,335429.6663,27857.84467,1197162.673,177800.1349
5/28/2003,154.8450373,1503.287237,118240.3157,262591.3757,23471.9269,974233.3595,108714.1199
5/29/2003,69.59448005,1331.785277,158707.0484,227131.0758,22380.95211,996466.4189,72441.52696
5/30/2003,81.08632665,1843.154579,654522.5913,213943.1542,23505.67861,1035410.017,79526.97422
5/31/2003,66.12726661,2271.471608,464676.3025,211276.6168,25997.93487,1087793.536,68441.72094
6/1/2003,58.1830585,1961.111325,411508.2376,178485.0883,25325.03185,1167083.703,105242.8852
6/2/2003,255.930394,1122.894604,337956.0853,150359.1065,32781.48434,1119695.474,61743.20756
6/3/2003,729.6160898,1651.394442,264325.1969,139617.8937,28683.22019,1050887.372,41434.98781
6/4/2003,256.5559222,949.2569122,176818.3416,131983.7689,22166.43168,1031924.932,63853.91842
6/5/2003,333.987377,897.4095607,146164.4931,137370.4603,21386.80908,1057142.654,93806.88936
6/6/2003,314.7836613,786.9591533,106551.5081,125913.4645,20041.22644,1038233.83,54672.9517
6/7/2003,232.3033004,682.5406248,511043.312,117109.6019,17382.03458,890895.1314,36641.6546
6/8/2003,4657.146793,129172.6452,107899592.8,656152.271,507719.2552,2454930.092,324917.2181
6/9/2003,47695.15487,403915.6508,261337001,4928882.199,1557529.646,9016423.015,2704926.905
6/10/2003,53255.92182,213132.9462,86113202.31,7696510.859,975245.1663,9146532.881,4089405.486
6/11/2003,18860.30069,55156.57436,17050716.42,3144530.25,299329.0042,4644546.868,1978921.006
6/12/2003,7943.761305,20018.68955,5910240.623,1414564.998,115559.6324,2589686.738,984492.022
6/13/2003,5385.350976,10846.65895,2790508.098,888696.8466,63348.13419,2134391.572,707919.1974
6/14/2003,17030.00518,178570.7856,134197128.9,1866075.719,609048.0318,4713354.969,1434648.921
6/15/2003,9193.030477,36362.54987,17187504.25,1098770.066,164338.917,2956365.41,918186.033
6/16/2003,4504.553657,13797.56141,5216765.229,716060.0001,81902.12266,1731792.687,572217.1102
6/17/2003,2358.723856,6828.113892,2367906.341,468698.4488,45990.76329,1349085.6,374262.4568
6/18/2003,2307.028418,6112.277295,1847856.585,370125.9282,33484.64953,1290241.269,332766.7034
6/19/2003,3104.514317,7079.978353,2336065.08,428451.0709,44071.92874,1573328.523,383498.8274
6/20/2003,2373.781213,5114.309608,1541224.807,358283.7858,30065.20857,1402505.708,299846.0479
6/21/2003,1705.332845,3673.494766,938208.1183,249382.0074,19758.02301,1002417.873,224321.5606
6/22/2003,1385.991764,2681.058536,548965.7803,231735.8569,15793.91678,685623.5852,185290.3883
6/23/2003,1146.86127,1747.010895,479893.6163,188060.5846,16547.27614,655642.9123,159594.5835
6/24/2003,925.0847154,1210.120043,267916.1398,142688.3436,12048.28968,575191.05,128521.9171
6/25/2003,710.7251382,950.9905189,168286.4765,106608.7707,10220.63033,425859.597,94379.69447
6/26/2003,791.0965755,976.6818556,185019.0878,102071.9041,12045.74289,537882.7611,96567.25593
6/27/2003,1273.396688,2360.028529,653133.6507,98815.583,15751.0681,502567.2262,109512.1152
6/28/2003,840.0307528,1185.17934,211137.0347,71567.57471,10472.46798,442856.0917,77277.75354
6/29/2003,986.5473289,1284.120029,174723.4298,67154.92008,10191.19476,453061.1375,75599.55075
6/30/2003,744.9862112,1117.479317,193106.9886,52623.00644,9589.418759,403483.5597,65079.95369
7/1/2003,548.4988682,881.7266752,98818.26383,35485.32104,7903.101972,301772.6748,47870.77936
7/2/2003,1188.771659,1926.707274,239728.1414,80971.05074,15967.67064,693076.3069,96223.21542
7/3/2003,11362.42184,65792.16222,35423423.54,996347.2707,260199.9218,2507027.655,934017.8538
7/4/2003,5125.161033,19041.07834,6998200.966,588830.5434,83051.37881,1111355.098,525860.7048
7/5/2003,2707.348592,7027.621642,2019313.864,284752.9461,40122.12923,712726.8284,295055.3956
7/6/2003,2208.221771,4580.224697,1042918.858,208962.1625,29288.5885,686186.5606,252731.2641
7/7/2003,3130.768629,5338.132533,963973.9822,188258.9664,36626.55256,772026.9016,233947.5459
7/8/2003,53791.9697,255376.5931,176291861.3,2167056.058,924900.0952,10322704.61,3246312.624
7/9/2003,212262.5684,787852.765,351265359.4,11368974.99,3128058.007,13083964.8,10227386.03
7/10/2003,279015.959,725316.0302,190619548.9,13710327.04,3186344.129,16379902.66,16108065.98
7/11/2003,260775.5567,505691.2928,86364926.77,12833693.95,2430745.385,18411975.69,15549916.1
7/12/2003,116432.1549,206961.8127,28960885.01,6023836.544,1075512.987,11359234.63,8872250.681
7/13/2003,55947.242,86888.9943,12168931.73,2585933.569,477462.5456,5326372.603,4366812.348
7/14/2003,13330.63142,33807.38633,5390797.986,1087945.45,238763.4875,2997977.929,2169291.577
7/15/2003,9893.622058,19387.17415,7225047.278,563341.7587,134947.9236,2713988.127,1245082.601
7/16/2003,907.2839701,8863.466478,1221343.806,311966.1036,73978.5391,998012.3672,780264.2143
7/17/2003,644.7408495,5703.476745,704255.3894,212268.5258,44883.88221,942313.5492,544062.086
7/18/2003,467.0014801,3771.935032,445447.5657,133275.0378,28666.70624,686132.9439,368212.7055
7/19/2003,362.44891,2676.545797,281594.9224,94515.52345,20046.21279,582706.3245,276576.399
7/20/2003,314.6317473,2549.206128,195209.4783,81069.34803,14858.88617,525917.3003,220242.2231
7/21/2003,449.2990322,3946.944418,421390.0193,115768.2908,26762.80841,650991.6634,354847.8488
7/22/2003,12948.79114,46791.74322,7574884.646,478198.4349,120177.0135,4112401.094,1505771.477
7/23/2003,16599.46306,39594.63918,6379036.922,474087.821,172486.1835,3264944.428,1311089.23
7/24/2003,5241.318641,14734.28095,2344817.113,319862.9503,73338.87397,2193119.733,873289.1934
7/25/2003,1538.549155,7927.52438,1088573.48,197813.4628,42739.69666,1398681.05,542987.9648
7/26/2003,1933.239575,4529.780316,500475.728,134993.4531,20775.65909,993285.1612,352316.2468
7/27/2003,3640.04688,8677.094819,2314203.227,134470.6903,29144.65447,973044.856,345328.2032
7/28/2003,43838.148,128147.3151,42683035.72,722997.4057,470275.6735,5209696.701,2284035.789
7/29/2003,45041.0983,103712.9326,20864442.69,852154.085,360916.1574,4913404.845,2700974.162
7/30/2003,14920.85814,27170.80024,4431632.261,362716.9935,121587.1328,2082874.857,1110683.4
7/31/2003,5311.485032,8876.057467,1165207.029,198092.2696,47210.1769,1131955.827,543665.3224
8/1/2003,3033.543675,4937.731934,546915.0308,130478.9268,35101.38971,931992.334,347578.3175
8/2/2003,2915.890757,4539.511747,443274.302,124808.9604,30646.30639,861513.1783,318833.5096
8/3/2003,18410.54591,46314.10776,13843689.65,319269.5921,181127.9449,3082602.958,1253058.086
8/4/2003,19796.77597,48948.47508,12090749.64,451869.6552,250140.3859,4262229.991,1977235.059
8/5/2003,54093.89131,142509.1744,48475557.89,735889.244,576756.2109,5271862.289,3266865.693
8/6/2003,15445.8997,33186.59428,6362415.298,345720.4987,146214.8928,2556444.383,1352427.708
8/7/2003,6533.016497,17372.49081,1949505.453,211656.4018,95948.68004,1673252.184,757963.2405
8/8/2003,4078.890655,7303.613619,907241.2555,142521.2382,34281.87628,1314842.399,541292.7834
8/9/2003,2868.493592,4433.431101,423035.784,101871.735,21858.85946,951696.4722,356215.9683
8/10/2003,2071.82088,2818.093892,234371.4753,78541.3205,14033.06384,644508.5104,264065.835
8/11/2003,970.8823156,2033.216854,199472.1848,67419.42915,11804.78049,636975.3637,197260.3171
8/12/2003,549.5712022,1557.118406,106250.4324,60819.21305,9415.986598,606360.2265,158276.5062
8/13/2003,293.7301694,1221.299125,77297.413,52871.43049,7621.524922,462238.5297,122129.9125
8/14/2003,227.8709863,978.5048235,68361.29589,41552.94456,5750.39136,432954.874,94231.35492
8/15/2003,152.1820744,784.3229987,55019.67304,36523.69785,4834.70744,390990.868,69769.62795
8/16/2003,161.5649973,646.2599894,67655.34264,30495.39325,4907.536794,317071.3073,57557.5303
8/17/2003,143.4246796,621.506945,33465.75858,29258.63464,4436.603423,292586.3464,52684.66564
8/18/2003,186.3984668,550.0805609,30880.62032,26934.35058,4487.691204,295776.5402,42201.70666
8/19/2003,277.0911193,536.8640437,18546.87532,25521.55047,5926.468612,269799.2478,41837.11308
8/20/2003,351.2537425,570.7873315,91248.94371,20489.80164,5072.381347,238020.6281,30888.76112
8/21/2003,195.5097318,379.7671049,83309.65046,22364.06285,3251.931654,232079.8975,32561.51289
8/22/2003,194.0370597,346.9536829,29756.41836,18311.44438,2607.935183,191467.0324,21716.73052
8/23/2003,235.2164746,476.1699363,92705.88824,34326.30665,3991.986916,321271.2823,31649.04597
8/24/2003,729.8305566,1122.590776,68371.05413,26672.52235,6458.560769,512933.1221,59353.68984
8/25/2003,469.811889,700.1224352,53237.95874,19949.43464,9105.376104,402773.1384,49684.36432
8/26/2003,398.021805,554.9257236,46709.49877,21363.7539,6377.213507,343947.5731,39004.36396
8/27/2003,453.6911337,591.5530804,25821.12486,28491.46899,5460.168617,330033.1452,40773.71515
8/28/2003,330.8686721,511.3424932,83633.20939,23653.00838,4234.298667,246100.6652,29532.07982
8/29/2003,602.741099,889.5189693,108981.9354,20810.42952,4521.827171,240461.9753,26837.84052
8/30/2003,345.8456044,482.7290463,37786.44269,21954.25251,2697.992478,228139.0698,27244.43384
8/31/2003,315.0785532,404.4844049,23657.40495,19484.30975,2894.899818,207174.9391,23615.47669
9/1/2003,1353.401745,1876.950974,32769.05421,40075.8044,5516.157858,464177.6671,52894.6644
9/2/2003,2419.578813,3789.843011,267414.0194,81189.98561,16931.1896,990693.6872,171905.8721
9/3/2003,5935.368984,12606.14466,1825893.218,97282.1453,57523.85901,2026711.36,481199.183
9/4/2003,4235.764191,8317.121214,765108.381,90140.40051,42007.0959,1372971.841,447363.4692
9/5/2003,2212.725574,4219.312799,314139.1885,56883.74707,20809.53591,855865.5523,303206.028
9/6/2003,1557.967337,2380.081175,132895.4941,44538.50129,12715.47805,610864.0295,185723.7899
9/7/2003,1071.9498,1576.250633,76914.57187,32667.76332,9476.135603,435984.2177,118622.4866
9/8/2003,664.0562666,1144.528943,102003.6321,25386.16829,8691.535584,322227.4469,80987.13575
9/9/2003,772.9223005,1636.552445,40257.51319,20580.77132,11459.67837,234010.9924,54424.70637
9/10/2003,438.8732643,647.973043,26182.95449,15889.22047,5594.895773,187244.7171,36799.19834
9/11/2003,354.9318483,549.9438383,22221.84186,17145.01301,4748.466761,168943.5492,30028.83857
9/12/2003,232.1585353,329.5014462,19092.56288,13007.76951,3914.391036,133523.4619,21536.04223
9/13/2003,205.6674161,291.9027334,14696.63488,11523.48046,3467.728159,118287.3822,19078.61003
9/14/2003,182.9437639,251.3676126,13870.59451,10551.67772,2765.403864,110198.409,15449.38479
9/15/2003,480.2309547,629.5007485,24949.37982,14948.73883,4021.145466,192571.0897,21171.94014
9/16/2003,164.8713607,304.0067041,11971.26929,12546.30842,3071.834937,123854.5831,17854.36199
9/17/2003,236.7186358,326.2621037,15856.81454,14812.7758,3667.471823,146222.5779,19718.61474
9/18/2003,148.371714,242.2545604,14502.1385,11670.92639,2731.438577,116341.0959,15573.50745
9/19/2003,479.4003426,665.919447,22261.02942,17470.10895,4086.464014,194740.3321,21221.04411
9/20/2003,957.0581424,1452.476475,119662.2932,45976.32253,13577.08953,581741.2238,81443.77134
9/21/2003,3618.591262,6843.394652,769482.789,61019.38207,33429.39752,1394221.928,224565.5166
9/22/2003,4569.724759,6577.303893,307699.6438,47949.41719,24448.14855,1035271.507,171455.4918
9/23/2003,2571.993226,4562.513313,220547.2128,48978.85788,21372.15385,972338.9027,192296.3041
9/24/2003,3300.706768,6609.11647,554611.1723,71637.27642,42019.49923,1517477.791,325448.9171
9/25/2003,3257.473834,5957.307152,213484.9011,68867.08012,35070.40819,1188414.214,292837.4513
9/26/2003,1539.290853,3231.880794,135197.1966,47879.71547,19248.48562,884094.7462,200548.8082
9/27/2003,8055.614682,24162.99705,6254065.324,190426.4216,90585.27169,2804461.845,747471.7922
9/28/2003,108805.8045,275729.0764,57521589.24,1320734.279,658187.4121,9454084.244,3602354.338
9/29/2003,75906.80424,160678.3856,21650927.93,1597494.762,500968.8528,7935867.735,3401413.83
9/30/2003,21310.62868,41583.77416,4828157.266,573631.6976,160074.0062,3100385.831,1363204.665
10/1/2003,6818.927563,11940.43968,1048827.15,297925.6764,74856.02112,1650590.191,646773.8161
10/2/2003,3373.991865,5601.44416,346575.3634,202285.0958,50428.43905,1158120.777,427346.5669
10/3/2003,2696.562699,3840.385689,278089.1049,149268.9002,32750.51176,877884.1449,304256.9153
10/4/2003,1455.943688,2522.98756,118106.4437,122017.3175,23815.25252,789952.7525,225318.8312
10/5/2003,1177.896405,1996.319626,90632.45886,103320.2796,19006.86194,768684.7938,215683.9098
10/6/2003,1038.443829,1569.740672,73560.46286,89774.46651,17471.89617,720295.7196,206218.7745
10/7/2003,850.7809017,1146.468081,58959.66069,71472.85187,14858.73425,645795.3113,165983.9073
10/8/2003,635.393671,877.5981891,38759.01393,60865.68086,11882.1762,588210.9726,138874.4088
10/9/2003,489.4668786,697.2852181,38868.86562,46622.4038,9731.914083,504506.3637,97893.37571
10/10/2003,433.794869,696.9813901,33209.11329,41395.6689,9907.187084,491986.8636,76707.62927
10/11/2003,412.580527,701.2171096,43366.79761,45502.70832,13165.22389,614626.1348,69272.77983
10/12/2003,1202.452854,2203.887754,186763.954,79310.72018,32122.66911,1414435.424,262785.2895
10/13/2003,1595.588391,2529.591351,138117.1846,71996.06152,24689.70966,1131580.51,191889.7108
10/14/2003,3534.770484,4806.14761,166610.2665,80957.64657,30421.83113,1282779.611,188426.0718
10/15/2003,62905.43895,119521.2812,16112828.93,717051.9091,420720.9722,6242235.246,1736269.682
10/16/2003,138764.3158,241870.3074,21439818.13,2104348.346,786901.2472,12267501.57,3588244.209
10/17/2003,73425.43814,113827.3661,5344941.408,1219717.433,338563.6966,6864546.441,2082633.581
10/18/2003,21814.02697,31347.63074,1023279.417,560065.7782,105583.1011,3335423.583,1019355.389
10/19/2003,9069.122277,13140.60489,339743.273,359036.2068,53789.27695,2249238.549,672365.9619
10/20/2003,5521.716123,7529.822488,232140.3235,261676.3173,37757.4718,1749888.325,468481.3011
10/21/2003,3314.414772,4616.103207,238385.8025,193748.4231,29152.55399,1478507.384,330689.0561
10/22/2003,2606.683233,3313.136907,97467.71271,155354.396,24101.1904,1314788.783,272115.4893
10/23/2003,1928.521306,2386.988794,57287.73106,127187.7548,20246.51585,1194973.324,230121.1006
10/24/2003,1407.706528,1750.406619,54816.19766,106500.6437,16802.84908,1075551.055,189539.512
10/25/2003,868.1080327,1219.485094,34327.01261,86351.48685,15518.00523,941598.6598,129067.9139
10/26/2003,38469.44799,67277.10659,6129577.617,594859.4438,229273.4205,5031987.119,945134.3835
10/27/2003,121925.0372,195937.325,16428845.48,2328862.331,694766.6628,14397991.04,3604585.388
10/28/2003,52272.88937,86032.28875,6080975.864,1639670.256,374074.977,9827941.597,2605664.516
10/29/2003,22144.145,33261.5683,1764664.194,853890.6704,141662.9241,5221820.033,1198556.707
10/30/2003,12213.88487,19001.75942,796583.3514,695944.8005,115308.0807,4407292.958,1168844.118
10/31/2003,7314.17611,11341.70196,508264.3047,497332.4488,80314.06741,3310295.222,814174.9915
11/1/2003,187.256334,6588.018297,246707.3829,324577.6457,44737.24053,2343541.393,550987.5768
11/2/2003,2954.914781,4523.936095,145075.6898,232640.192,30546.1772,1883277.745,346134.241
11/3/2003,2436.771902,3112.351292,124626.8245,177290.7762,28268.89712,1522982.439,274136.839
11/4/2003,1483.877991,2225.816986,145365.22,132306.3627,25759.53714,1425400.04,181647.1333
11/5/2003,1414.944783,2122.417175,138612.3125,126160.1014,24562.88382,1359183.412,173208.7579
11/6/2003,1419.502203,2091.399912,201238.0956,99996.04407,21913.95956,1239698.591,184535.2864
11/7/2003,1250.609589,1842.564795,177294.7528,88098.49775,19306.63293,1092199.041,162579.2466
11/8/2003,514.2377952,889.3581192,29455.64028,75769.33697,15683.01063,1137782.175,78750.42564
11/9/2003,460.5942842,796.5833514,26382.9296,67865.34139,14047.01312,1019092.667,70535.45318
11/10/2003,17.93478704,442.3914136,40060.33598,60579.72511,10485.87216,789130.6297,59583.34805
11/11/2003,17.45223672,506.1148647,38842.86152,58755.86361,10194.04538,765959.2781,39364.48948
11/12/2003,239.8453832,706.4536742,55155.71649,63450.00593,12602.78468,876525.8551,37503.09629
11/13/2003,235.6454082,709.5545069,59958.66497,66242.54252,14049.70289,1076114.031,38226.92177
11/14/2003,149.0544334,1207.34091,73569.54196,99493.83429,21877.46446,1624693.324,98748.56212
11/15/2003,93.07859581,1330.248265,91372.15489,116348.2448,24231.46111,1636631.976,121390.002
11/16/2003,49.18438857,1317.219406,125303.3779,119733.2459,25588.17815,1301849.285,98061.37471
11/17/2003,42.32145063,1751.05002,154531.4868,94429.73672,28402.98355,798817.3807,118235.5527
11/18/2003,199.7758341,1595.740305,101015.0474,84843.07029,22394.62437,806502.4414,99641.28022
11/19/2003,435.7429425,7364.593683,690195.3028,172145.36,63333.35385,1872080.79,222175.1053
11/20/2003,25454.82746,75202.13183,9080100.594,847411.9855,312743.7245,7045532.6,2059763.079
11/21/2003,20126.36976,54592.97345,4845810.565,825697.2209,233259.4649,5801774.033,1885967.516
11/22/2003,4571.360069,16716.99087,1113441.443,429550.2133,86359.29702,3050200.598,922153.669
11/23/2003,2898.518946,7582.63494,356993.6249,295594.2434,47412.66038,2113731.269,553999.9419
11/24/2003,2529.761137,4356.303474,246738.4716,258912.3763,31064.9188,1808276.914,305032.5703
11/25/2003,1951.415638,3193.616341,130031.3345,228668.0879,26473.05928,1740800.294,375239.1744
11/26/2003,1104.477266,2228.748032,133036.0682,199518.4739,24650.82415,1516182.054,263649.412
11/27/2003,24361.58289,143606.619,29264511.63,975317.6084,388019.7878,6862818.792,1294253.585
11/28/2003,196705.3843,641143.7645,141527571.7,5225281.289,1998424.38,29552930.76,6792461.763
11/29/2003,280891.9478,736132.3064,83502092.72,8309516.578,2330768.107,41669709.82,9638257.618
11/30/2003,138654.2229,338368.7552,30297258.98,5934993.667,1258976.923,25598579.79,6368288.114
12/1/2003,48844.13102,117901.5206,14680840.29,2858967.691,513707.8834,12550895.63,3695236.339
12/2/2003,20493.8229,43966.76851,5581972.361,1504386.379,207500.8393,6515948.513,1997141.749
12/3/2003,9745.72932,20692.47278,1825666.598,897007.4355,99671.66302,3928317.081,1276077.523
12/4/2003,4932.620475,11175.88337,985107.1843,631410.8436,72979.75823,2789542.998,834206.1916
12/5/2003,2548.366133,7341.368714,613111.7042,509673.2266,58730.94971,2563182.215,682280.5838
12/6/2003,2182.199798,5389.372229,421124.8847,432472.3236,41104.70893,2248327.065,603080.6715
12/7/2003,1167.168596,4101.677753,299145.0096,367643.028,38640.21719,2451958.833,543170.7084
12/8/2003,1620.055479,2967.318111,290251.5892,346279.8997,34299.52511,2527509.236,508842.1677
12/9/2003,1471.778488,3064.194557,259033.0139,337182.0388,33675.98073,2424815.378,598965.5896
12/10/2003,46466.37919,122899.1335,24747909.7,1710426.431,482680.6125,10889016.14,2921413.278
12/11/2003,168716.274,420376.6934,55645984.64,4338246.56,1318712.632,22473440.92,7063941.001
12/12/2003,123743.4178,303407.2693,29945092.86,4272464.824,1053076.363,18632161.62,5829136.424
12/13/2003,41541.95314,97078.22311,8677358.435,1863948.923,395310.0509,8114351.78,2584244.643
12/14/2003,11768.24071,24722.48287,2203209.503,948095.217,107728.4662,4221600.445,1282717.058
12/15/2003,6368.055775,12210.22106,1148353.601,681745.3104,69331.49012,2495589.425,916005.6204
12/16/2003,5992.917578,10501.14398,1203461.787,577179.3361,71757.06507,2788872.789,794693.3626
12/17/2003,25042.27672,48633.32802,6776790.793,1319924.071,220093.8836,7808974.872,1984205.23
12/18/2003,22994.77399,43153.22441,5103327.12,1446113.96,220082.2666,6938716.213,2022422.024
12/19/2003,10548.282,19467.68857,1854422.129,780283.8738,118645.1843,4124732.935,1111313.396
12/20/2003,5196.745288,8837.104932,778579.7205,553088.4579,62466.46113,2655528.049,802813.6122
12/21/2003,3147.032363,5191.258513,425883.0096,491075.3796,44892.28216,2382368.821,708178.3448
12/22/2003,1916.747971,4388.732643,511644.7127,364152.5807,34758.40813,2090997.787,575319.7301
12/23/2003,41141.88317,143514.0408,35321611.38,1576331.058,510466.7538,9508028.605,2763047.41
12/24/2003,140904.6946,464840.727,76262735.74,4396033.451,1483263.186,22486845.09,7132093.788
12/25/2003,106696.3447,338215.054,42640638.01,4622135.086,1188654.953,20185794.94,6500649.88
12/26/2003,34062.15503,113450.262,18532736.59,2160699.5,441490.2956,9982178.978,3288884.286
12/27/2003,11083.64477,32649.35492,4974150.186,1146646.803,174804.391,5614741.102,1629733.294
12/28/2003,6477.657251,17062.93477,2500855.032,840830.5353,104334.8864,4267398.045,1168374.972
12/29/2003,17968.92301,51606.16567,11915188,1288337.876,253720.2242,7216629.455,1927663.438
12/30/2003,111517.3799,534472.7388,110045601.4,3310295.222,1658332.443,18964227.73,5708570.332
12/31/2003,115467.1436,461773.8516,51545328.58,4006776.19,1444239.162,18470954.07,6412736.36
1/1/2004,44680.94299,165928.1459,25115623.77,2314740.287,612783.6862,10766770.06,3778744.353
1/2/2004,16041.22382,55120.65117,10564143.61,1344974.986,204363.6366,6815576.52,2083545.065
1/3/2004,12869.61714,46099.10478,9951028.568,1200710.312,192454.1159,6298622.145,2075708.091
1/4/2004,79424.20887,422536.7912,148544931.7,2144453.64,1304001.102,13574319.33,4411653.784
1/5/2004,217996.5769,1164480.314,387753014.9,3859211.109,3336507.832,20639451.82,10063259.35
1/6/2004,156227.1567,724769.7356,152232712.4,3918993.733,2212478.342,16199690.97,8774462.751
1/7/2004,53992.01958,220212.7339,37319012.27,1894814.272,601722.3817,7555487.016,3465336.854
1/8/2004,31946.61867,119632.2678,19100950.32,1400736.357,407375.2387,5774965.682,2667430.957
1/9/2004,14476.50972,47182.69834,7577827.309,838207.7849,212679.5872,3628063.547,1440502.078
1/10/2004,7238.254859,23591.34917,3788913.654,419103.8924,106339.7936,1814031.773,720251.039
1/11/2004,2939.982529,8444.630669,1057142.654,343414.9805,46852.06201,1495012.392,591124.1468
1/12/2004,2886.901993,6048.500227,1053848.801,314604.939,47273.66801,1383847.096,526069.2142
1/13/2004,2246.271758,3932.070251,564107.5839,258781.0154,35708.27716,1256686.149,409408.2054
1/14/2004,1836.193344,2799.506768,386280.8194,229622.4652,30751.32364,1140248.543,360947.6423
1/15/2004,1627.535009,2481.380999,342385.2717,203529.0033,27256.85505,1010674.845,319930.8648
1/16/2004,1318.970885,1811.172216,143597.3254,192376.7291,22663.78021,974751.6543,326847.4194
1/17/2004,1209.056645,1660.241198,131630.8816,176345.335,20775.13186,893522.3498,299610.1345
1/18/2004,1174.205788,1587.054399,119538.4386,157096.9388,16803.47461,924888.1208,269423.9309
1/19/2004,950.6241381,1235.328829,90680.85687,140663.4194,17381.46267,757604.0086,265282.0406
1/20/2004,880.2075353,1143.82299,83963.75636,130243.9069,16093.94691,701485.1931,245631.5191
1/21/2004,796.2080345,782.4464141,69474.55736,113041.8814,11941.15457,690046.9632,171430.4706
1/22/2004,760.0167602,746.880668,66316.62293,107903.6141,11398.37482,658681.1922,163638.1765
1/23/2004,687.6342116,675.7491758,60000.75408,97627.07942,10312.81531,595949.65,148053.5883
1/24/2004,677.5363993,618.2899428,28166.37305,89021.59865,9406.514314,518026.7088,138089.8177
1/25/2004,637.6813169,581.9199462,26509.52757,83785.03402,8853.189943,487554.5495,129966.8872
1/26/2004,407.4869402,591.9283973,45221.04191,82069.29953,7856.634163,527588.3542,144693.6082
1/27/2004,825.6972209,1209.950257,81500.96249,100263.234,13100.34768,1672841.123,159241.6069
1/28/2004,1003.704674,1484.11033,87736.22756,107233.4053,16859.23598,1404757.61,196022.6649
1/29/2004,1021.040741,1666.317757,84767.11329,123613.308,20389.71713,1490097.528,232714.3618
1/30/2004,1191.363133,1828.329561,125305.4511,127393.2855,22727.31601,2326696.812,267172.0293
1/31/2004,1010.853567,1551.30993,106319.7767,108091.2726,19283.78328,1974166.992,226691.4188
2/1/2004,786.3783056,1108.078522,68580.23076,116839.7312,14337.9999,1505735.733,199052.0086
2/2/2004,660.5577767,958.6666435,44371.03845,103587.4695,13303.37626,1243907.502,182725.7227
2/3/2004,2258.782322,3093.236938,134184.8239,83856.52296,16991.22243,1414051.171,147982.0993
2/4/2004,2546.793376,3997.125183,201609.5253,80425.05399,26797.62799,1477140.158,185245.7077
2/5/2004,6157.342133,8964.712684,378770.9066,97117.72075,42161.67286,1922694.957,205244.7378
2/6/2004,12346.1394,17836.48975,632462.6246,177292.5635,82469.63758,3417171.183,320270.4372
2/7/2004,28422.21408,45163.13587,3140535.805,297125.8939,205033.8454,5874603.388,643489.7931
